stop_id,stop_name,stop_lat,stop_lon,M1,M10,M100,M101,M102,M103,M104,M106,M11,M116,M12,M15,M2,M20,M21,M22,M3,M31,M35,M4,M42,M5,M50,M55,M57,M66,M7,M72,M8,M86,M9,M96,M98
400466,ST NICHOLAS AV/W 152 ST,40.82886,-73.942257,,,,,,,,,,,,,,,,,2504882506,,,,,,,,,,,,,,,,
400467,ST NICHOLAS AV/W 150 ST,40.827466,-73.942831,,,,,,,,,,,,,,,,,42432974,,,,,,,,,,,,,,,,
400468,ST NICHOLAS AV/W 148 ST,40.82571,-73.943669,,,,,,,,,,,,,,,,,42432970,,,,,,,,,,,,,,,,
400469,ST NICHOLAS AV/W 145 ST,40.823764,-73.945033,,,,,,,,,,,,,,,,,42432963,,,,,,,,,,,,,,,,
400470,ST NICHOLAS AV/W 142 ST,40.822296,-73.945724,,,,,,,,,,,,,,,,,7784459411,,,,,,,,,,,,,,,,
400471,ST NICHOLAS AV/W 141 ST,40.821042,-73.946307,,,,,,,,,,,,,,,,,7784459412,,,,,,,,,,,,,,,,
400472,ST NICHOLAS AV/W 138 ST,40.818937,-73.947284,,,,,,,,,,,,,,,,,7784459458,,,,,,,,,,,,,,,,
400473,ST NICHOLAS AV/W 135 ST,40.817178,-73.948099,,,,,,,,,,,,,,,,,42439588,,,,,,,,,,,,,,,,
400474,ST NICHOLAS AV/W 133 ST,40.81537,-73.948945,,,,,,,,,,,,,,,,,3579426938,,,,,,,,,,,,,,,,
400475,ST NICHOLAS AV/W 130 ST,40.813469,-73.950237,,,,,,,,,,,,,,,,,42432936,,,,,,,,,,,,,,,,
400476,ST NICHOLAS AV/W 128 ST,40.812807,-73.950848,,,,,,,,,,,,,,,,,42432933,,,,,,,,,,,,,,,,
400477,ST NICHOLAS AV/W 125 ST,40.810492,-73.952926,,,,,,,,,,,,,,,,,7732243558,,,,,,,,,,,,,,,,
400479,MANHATTAN AV/W 122 ST,40.808628,-73.95429,,,,,,,,,,,,,,,,,42447336,,,,,,,,,,,,,,,,
400482,MANHATTAN AV/W 116 ST,40.804751,-73.957121,8807694450,,,,,,,,3907629309,6814306896,,,,,,,6814306896,,,,,,,,,,6814306896,,,,,,
400483,MANHATTAN AV/W 114 ST,40.803829,-73.957789,7523953831,,,,,,,,7168010767,42447317,,,,,,,42447317,,,,,,,,,,42447317,,,,,,
400484,MANHATTAN AV/W 112 ST,40.802216,-73.958968,7096507178,,,,,,,,42435359,42437218,,,,,,,42437218,,,,,,,,,,42437218,,,,,,
400485,CATHEDRAL PY/MANHATTAN AV,40.801047,-73.959575,,,,,,,,,,,,,,,,,5838916777,,,5838916777,,,,,,,,,,,,,
400486,110 ST/CENTRAL PK W,40.800357,-73.957727,,,,,,,,,,,,,,,,,7024230434,,,7024230434,,,,,,,,,,,,,
400512,5 AV/W 59 ST,40.764429,-73.972966,6188877008,,,,,,,,,,,,6188877008,,,,6188877008,,,6188877008,,,,,,,,,,,,,
400514,5 AV/W 52 ST,40.759924,-73.976306,42445930,,,,,,,,,,,,42445930,,,,42445930,,,42445930,,42430363,,,,,,,,,,,
400515,5 AV/W 49 ST,40.758031,-73.977678,7788529741,,,,,,,,,,,,,,,,,,,7788529741,,,,,,,,,,,,,
400516,5 AV/W 46 ST,40.756156,-73.979047,42434074,,,,,,,,,,,,42434074,,,,42434074,,,42434074,,42430347,,,,,,,,,,,
400518,5 AV/W 41 ST,40.753191,-73.981154,42445916,,,,,,,,,,,,42445916,,,,42445916,,,42445916,,8375523268,,42443556,,,,,,,,,
400519,5 AV/W 38 ST,40.750927,-73.982808,42445910,,,,,,,,,,,,42445910,,,,42445910,,,42445910,,42430317,,42430317,,,,,,,,,
400561,MADISON AV/E 42 ST,40.753337,-73.978759,42445917,,,,,,,,,,,,42445917,,,,42445917,,,42445917,,,,,,,,,,,,,
400595,CATHEDRAL PY/MANHATTAN AV,40.801417,-73.959954,,,,,,,,,,,,,,,,,,,,7209676823,,,,,,,,,,,,,
400596,CATHEDRAL PY/MORNINGSIDE DR,40.802016,-73.961395,,,,,,,,,,,,,,,,,,,,7372610405,,,,,,,,,,,,,
400597,CATHEDRAL PY/AMSTERDAM AV,40.803219,-73.964208,,,,,,,,,,,,,,,,,,,,42442569,,,,,,,,,,,,,
400598,CATHEDRAL PY/BROADWAY,40.804142,-73.966436,,,,,,,,,,,,,,,,,,,,3579432156,,,,,,,,,,,,,
400599,RIVERSIDE DR/W 112 ST,40.806297,-73.967664,,,,,,,,,,,,,,,,,,,,,,5004570643,,,,,,,,,,,
400602,RIVERSIDE DR/W 119 ST,40.810907,-73.964175,,,,,,,,,,,,,,,,,,,,,,5004570653,,,,,,,,,,,
400609,BROADWAY/W 137 ST,40.82124,-73.954014,,,,,,,,,,,,,,,,,,,,561035353,,561035353,,,,,,,,,,,
400610,BROADWAY/W 139 ST,40.822815,-73.952874,,,,,,,,,,,,,,,,,,,,561035355,,561035355,,,,,,,,,,,
400611,BROADWAY/W 141 ST,40.82408,-73.951948,,,,,,,,,,,,,,,,,,,,561035357,,561035357,,,,,,,,,,,
400612,BROADWAY/W 143 ST,40.825312,-73.951051,,,,,,,,,,,,,,,,,,,,561035359,,561035359,,,,,,,,,,,
400613,BROADWAY/W 145 ST,40.826791,-73.94997,,,,,,,,,,,,,,,,,,,,561035362,,561035362,,,,,,,,,,,
400614,BROADWAY/W 147 ST,40.827916,-73.949145,,,,,,,,,,,,,,,,,,,,561035363,,561035363,,,,,,,,,,,
400615,BROADWAY/W 149 ST,40.829167,-73.948237,,,,,,,,,,,,,,,,,,,,561035365,,561035365,,,,,,,,,,,
400616,BROADWAY/W 151 ST,40.830413,-73.947322,,,,,,,,,,,,,,,,,,,,561035367,,561035367,,,,,,,,,,,
400617,BROADWAY/W 153 ST,40.831697,-73.946385,,,,,,,,,,,,,,,,,,,,561035369,,561035369,,,,,,,,,,,
400618,BROADWAY/W 155 ST,40.832992,-73.945441,,,,,,,,,,,,,,,,,,,,561035370,,561035370,,,,,,,,,,,
400619,BROADWAY/W 157 ST,40.834257,-73.944519,,,,,,,,,,,,,,,,,,,,561035372,,561035372,,,,,,,,,,,
400620,BROADWAY/W 159 ST,40.835516,-73.9436,,,,,,,,,,,,,,,,,,,,561035374,,561035374,,,,,,,,,,,
400621,BROADWAY/W 161 ST,40.83674,-73.942702,,,,,,,,,,,,,,,,,,,,561035376,,561035376,,,,,,,,,,,
400622,BROADWAY/W 163 ST,40.838005,-73.941772,,,,,,,,,,,,,,,,,,,,561035378,,561035378,,,,,,,,,,,
400623,BROADWAY/W 165 ST,40.839363,-73.940785,,,,,,,,,,,,,,,,,,,,,,561035380,,,,,,,,,,,
400624,BROADWAY/W 168 ST,40.840308,-73.94011,,,,,,,,,,,,,,,,,,,,,,7403173687,,,,,,,,,,,
400626,FT WASHINGTON AV/W 171 ST,40.844315,-73.940871,,,,,,,,,,,,,,,,,,,,7604384375,,,,,,,,,,,,,
400627,FT WASHINGTON AV/W 173 ST,40.8457,-73.940298,,,,,,,,,,,,,,,,,,,,7604384341,,,,,,,,,,,,,
400628,FT WASHINGTON AV/W 175 ST,40.846825,-73.939845,,,,,,,,,,,,,,,,,,,,7604384330,,,,,,,,,,,,,
400629,FT WASHINGTON AV/W 177 ST,40.847906,-73.939407,,,,,,,,,,,,,,,,,,,,42427168,,,,,,,,,,,,,
400630,FT WASHINGTON AV/W 179 ST,40.849229,-73.938932,,,,,,,,,,,,,,,,,,,,60926076,,,,,,,,,,,,,
400631,FT WASHINGTON AV/W 181 ST,40.851202,-73.938078,,,,,,,,,,,,,,,,,,,,42427190,,,,,,,,,,,42436754,,42427190
400632,FT WASHINGTON AV/W 183 ST,40.852396,-73.937654,,,,,,,,,,,,,,,,,,,,42427196,,,,,,,,,,,42436754,,42427196
400633,FT WASHINGTON AV/W 185 ST,40.853639,-73.937266,,,,,,,,,,,,,,,,,,,,42427206,,,,,,,,,,,42436754,,42427206
400634,FT WASHINGTON AV/W 187 ST,40.85507,-73.936723,,,,,,,,,,,,,,,,,,,,42427212,,,,,,,,,,,42436754,,42427212
400635,FT WASHINGTON AV/W 190 ST,40.857335,-73.935335,,,,,,,,,,,,,,,,,,,,8929221219,,,,,,,,,,,42436754,,42427216
400636,FT WASHINGTON AV/CABRINI BL,40.858996,-73.934186,,,,,,,,,,,,,,,,,,,,5051485223,,,,,,,,,,,42436754,,42427216
400639,FT WASHINGTON AV/CABRINI BL,40.859209,-73.934278,,,,,,,,,,,,,,,,,,,,1205714835,,,,,,,,,,,42436754,,42427216
400640,FT WASHINGTON AV/W 190 ST,40.856809,-73.935921,,,,,,,,,,,,,,,,,,,,8929221220,,,,,,,,,,,42436754,,8929221220
400641,FT WASHINGTON AV/W 187 ST,40.854822,-73.937062,,,,,,,,,,,,,,,,,,,,8718862727,,,,,,,,,,,42436754,,8718862727
400642,FT WASHINGTON AV/W 185 ST,40.853134,-73.937591,,,,,,,,,,,,,,,,,,,,42427206,,,,,,,,,,,42436754,,42427206
400643,FT WASHINGTON AV/W 183 ST,40.851888,-73.937987,,,,,,,,,,,,,,,,,,,,42427196,,,,,,,,,,,42436754,,42427196
400644,FT WASHINGTON AV/W 181 ST,40.850634,-73.938487,,,,,,,,,,,,,,,,,,,,42427190,,,,,,,,,,,42436754,,42427190
400645,FT WASHINGTON AV/W 179 ST,40.849216,-73.939025,,,,,,,,,,,,,,,,,,,,60926076,,,,,,,,,,,,,
400646,FT WASHINGTON AV/W 177 ST,40.847583,-73.939718,,,,,,,,,,,,,,,,,,,,42427168,,,,,,,,,,,,,
400647,FT WASHINGTON AV/W 174 ST,40.845854,-73.94041,,,,,,,,,,,,,,,,,,,,7604384341,,,,,,,,,,,,,
400648,FT WASHINGTON AV/W 172 ST,40.844435,-73.940982,,,,,,,,,,,,,,,,,,,,7604384362,,,,,,,,,,,,,
400649,FT WASHINGTON AV/W 170 ST,40.843204,-73.941912,,,,,,,,,,,,,,,,,,,,7604384386,,,,,,,,,,,,,
400655,BROADWAY/W 157 ST,40.834229,-73.944922,,,,,,,,,,,,,,,,,,,,42428961,,561035372,,,,,,,,,,,
400656,BROADWAY/W 155 ST,40.832512,-73.946226,,,,,,,,,,,,,,,,,,,,42428956,,561035370,,,,,,,,,,,
400657,BROADWAY/W 152 ST,40.830668,-73.947579,,,,,,,,,,,,,,,,,,,,42428951,,561035368,,,,,,,,,,,
400658,BROADWAY/W 150 ST,40.829398,-73.948497,,,,,,,,,,,,,,,,,,,,42428944,,561035366,,,,,,,,,,,
400659,BROADWAY/W 147 ST,40.827513,-73.949879,,,,,,,,,,,,,,,,,,,,42428936,,561035363,,,,,,,,,,,
400661,BROADWAY/W 142 ST,40.824316,-73.952208,,,,,,,,,,,,,,,,,,,,42428922,,561035358,,,,,,,,,,,
400662,BROADWAY/W 140 ST,40.823073,-73.953123,,,,,,,,,,,,,,,,,,,,42428917,,561035356,,,,,,,,,,,
400663,BROADWAY/W 138 ST,40.821841,-73.954028,,,,,,,,,,,,,,,,,,,,42428913,,561035354,,,,,,,,,,,
400676,CATHEDRAL PY/BROADWAY,40.803862,-73.966205,,,,,,,,,,,,,,,,,,,,3579432156,,,,,,,,,,,,,
400677,CATHEDRAL PY/AMSTERDAM AV,40.802722,-73.963511,42434377,,,,,,,,7323390467,,,,,,,,,,,42442569,,,,,,,,,,,,,
400678,CATHEDRAL PY/COLUMBUS AV,40.801508,-73.960792,,,,,,,,,,,,,,,,,,,,7099250748,,,,,,,,,,,,,
400716,W 34 ST/BROADWAY,40.749982,-73.98805,,,,,,,,,,,,,,,,,8133342861,,,,,,,,,,,,,,,,
400719,W HOUSTON ST/SULLIVAN ST,40.727775,-74.001531,,,,,,,,,,,,,42437949,,5829880526,,,,,,,,,,,,,,,,,,
400720,W HOUSTON ST/MACDOUGAL ST,40.728021,-74.002054,,,,,,,,,,,,,42437949,,5829880529,,,,,,,,,,,,,,,,,,
400722,AV OF THE AMERICAS/W 3 ST,40.730879,-74.001389,,,,,,,,,,,,,,,,,,,,,,42430292,,5151711951,,,,,,,,,
400723,AV OF THE AMERICAS/WAVERLY PL,40.733006,-73.999838,,,,,,,,,,,,,,,,,,,,,,42430292,,8231954051,,,,,,,,,
400724,AV OF THE AMERICAS/W 10 ST,40.734865,-73.998466,,,,,,,,,,,,,,,,,,,,,,42430292,,8309479734,,,,,,,,,
400725,AV OF THE AMERICAS/W 12 ST,40.736155,-73.997539,,,,,,,,,,,,,,,,,,,,,,42430292,,8309479749,,,,,,,,,
400726,AV OF THE AMERICAS/W 15 ST,40.738103,-73.99621,,,,,,,,,,,,,,,,,,,,,,42430292,,8429213017,,,8429213017,,,,,,
400731,AV OF THE AMERICAS/W 27 ST,40.745283,-73.990927,,,,,,,,,,,,,,,,,,,,,,42430292,,42430279,,,42430279,,,,,,
400732,AV OF THE AMERICAS/W 29 ST,40.746542,-73.990097,,,,,,,,,,,,,,,,,,,,,,42430292,,42427797,,,42427797,,,,,,
400744,W 57 ST/7 AV,40.765736,-73.980402,,,,,,,,,,,,,,,,,42432825,42440022,,,,7830685378,,,42440022,,,,,,,,
400745,W 57 ST/BROADWAY,40.766518,-73.982248,42432825,,,,,,,,,,8785244293,,,,,,42432825,8785244293,,,,1792535228,,,8785244293,,,,,,,,
400747,BROADWAY/W 63 ST,40.77186,-73.981984,42431650,42428579,,,,,4491377965,,,,,,,,,,,,,,,4491377965,,,,,4491377965,,,,,,
400750,BROADWAY/W 69 ST,40.776682,-73.981922,42429682,7802856347,,,,,5115916407,,,,,,,,,,,,,,,5115916407,,,,,5115916407,,,,,,
400751,W 72 ST/BROADWAY,40.779127,-73.982766,,,,,,,,,,,,,,,,,,,,,,3235708630,,,3235708630,,6207264908,3235708630,,,,,
400752,W 72 ST/WEST END AV,40.780124,-73.984968,,,,,,,,,,,,,,,,,,,,,,42431004,,,,,,,,,,,
400755,RIVERSIDE DR/W 77 ST,40.783989,-73.983566,,,,,,,,,,,,,,,,,,,,,,42438867,,,,,,,,,,,
400756,RIVERSIDE DR/W 79 ST,40.785215,-73.982281,,,,,,,,,,,,,,,,,,,,,,4906056159,,,,,,,,,,,
400759,RIVERSIDE DR/W 85 ST,40.789146,-73.980828,,,,,,,,,,,,,,,,,,,,,,42441569,,,,,,,,,,,
400760,RIVERSIDE DR/W 87 ST,40.790737,-73.979671,,,,,,,,,,,,,,,,,,,,,,42434161,,,,,,,,,,,
400761,RIVERSIDE DR/W 89 ST,40.791852,-73.978234,,,,,,,,,,,,,,,,,,,,,,42422018,,,,,,,,,,,
400762,RIVERSIDE DR/W 91 ST,40.792603,-73.977074,,,,,,,,,,,,,,,,,,,,,,42441535,,,,,,,,,,,
400764,RIVERSIDE DR/W 97 ST,40.79649,-73.974307,,,,,,,,,,,,,,,,,,,,,,6996574513,,,,,,,,,,,
400768,RIVERSIDE DR/W 106 ST,40.802241,-73.970219,,,,,,,,,,,,,,,,,,,,,,5004570628,,,,,,,,,,,
400769,RIVERSIDE DR/W 108 ST,40.803674,-73.969149,,,,,,,,,,,,,,,,,,,,,,7785880663,,,,,,,,,,,
400771,RIVERSIDE DR/W 114 ST,40.807864,-73.966626,,,,,,,,,,,,,,,,,,,,,,7785881386,,,,,,,,,,,
400772,RIVERSIDE DR/W 116 ST,40.809122,-73.965499,,,,,,,,,,,,,,,,,,,,,,5004570652,,,,,,,,,,,
400796,BROADWAY/W 171 ST,40.843509,-73.939006,,,,,,,,,,,,,,,,,,,,,,6860638330,,,,,,,,,,,
400798,BROADWAY/W 175 ST,40.846487,-73.938292,,,,,,,,,,,,,,,,,,,,,,7604384301,,,,,,,,,,,
400799,W 178 ST/BROADWAY,40.84803,-73.936989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42436754,,42449634
400808,BROADWAY/W 178 ST,40.848425,-73.937697,,,,,,,,,,,,,,,,,,,,,,42429017,,,,,,,,,,,
400809,BROADWAY/W 176 ST,40.846657,-73.938432,,,,,,,,,,,,,,,,,,,,,,7604384315,,,,,,,,,,,
400810,BROADWAY/W 174 ST,40.845164,-73.938824,,,,,,,,,,,,,,,,,,,,,,7694273190,,,,,,,,,,,
400811,BROADWAY/W 172 ST,40.843646,-73.939171,,,,,,,,,,,,,,,,,,,,,,6860638330,,,,,,,,,,,
400812,BROADWAY/W 170 ST,40.842568,-73.939311,,,,,,,,,,,,,,,,,,,,,,42428984,,,,,,,,,,,
400814,BROADWAY/W 164 ST,40.838197,-73.942072,,,,,,,,,,,,,,,,,,,,,,561035379,,,,,,,,,,,
400815,BROADWAY/W 162 ST,40.836998,-73.942951,,,,,,,,,,,,,,,,,,,,,,561035377,,,,,,,,,,,
400816,BROADWAY/W 160 ST,40.835736,-73.943874,,,,,,,,,,,,,,,,,,,,,,5708485235,,,,,,,,,,,
400832,RIVERSIDE DR/W 119 ST,40.810963,-73.964375,,,,,,,,,,,,,,,,,,,,,,5004570653,,,,,,,,,,,
400834,RIVERSIDE DR/W 116 ST,40.808776,-73.966007,,,,,,,,,,,,,,,,,,,,,,5004570650,,,,,,,,,,,
400835,RIVERSIDE DR/W 114 ST,40.807536,-73.967154,,,,,,,,,,,,,,,,,,,,,,5004570645,,,,,,,,,,,
400836,RIVERSIDE DR/W 112 ST,40.806236,-73.967951,,,,,,,,,,,,,,,,,,,,,,5004570643,,,,,,,,,,,
400837,RIVERSIDE DR/W 108 ST,40.803581,-73.969521,,,,,,,,,,,,,,,,,,,,,,9166175593,,,,,,,,,,,
400838,RIVERSIDE DR/W 106 ST,40.802324,-73.970472,,,,,,,,,,,,,,,,,,,,,,5004570628,,,,,,,,,,,
400840,RIVERSIDE DR/W 100 ST,40.798412,-73.973916,,,,,,,,,,,,,,,,,,,,,,2997576815,,,,,,,,,,,
400841,RIVERSIDE DR/W 97 ST,40.796511,-73.974404,,,,,,,,,,,,,,,,,,,,,,6996574513,,,,,,,,,,,
400843,RIVERSIDE DR/W 91 ST,40.792862,-73.977067,,,,,,,,,,,,,,,,,,,,,,595314125,,,,,,,,,,,
400846,RIVERSIDE DR/W 86 ST,40.789741,-73.9806,,,,,,,,,,,,,,,,,,,,,,42441564,,,,,,,,,,,
400847,RIVERSIDE DR/W 84 ST,40.788278,-73.981178,,,,,,,,,,,,,,,,,,,,,,7554188472,,,,,,,,,,,
400848,RIVERSIDE DR/W 82 ST,40.786689,-73.981341,,,,,,,,,,,,,,,,,,,,,,42433569,,,,,,,,,,,
400849,RIVERSIDE DR/W 80 ST,40.785449,-73.982266,,,,,,,,,,,,,,,,,,,,,,42421778,,,,,,,,,,,
400851,RIVERSIDE DR/W 76 ST,40.783055,-73.984578,,,,,,,,,,,,,,,,,,,,,,42441668,,,,,,,,,,,
400852,RIVERSIDE DR/W 73 ST,40.781412,-73.985318,,,,,,,,,,,,,,,,,,,,,,5115922042,,,,,,,,,,,
400853,W 72 ST/WEST END AV,40.779553,-73.984116,,,,,,,,,,,,,,,,,,,,,,42431004,,,42431004,,6207264908,42431004,,,,,
400854,W 72 ST/BROADWAY,40.778765,-73.982253,,,,,,,,,,,,,,,,,,,,,,3235708630,,,3235708630,,,,,,,,
400856,BROADWAY/W 68 ST,40.775414,-73.982417,42431674,7802856364,,,,,8780665904,,,,,,,,,,,,,,,8780665904,,,,,,,,,,,
400858,BROADWAY/W 64 ST,40.771797,-73.982364,,,,,,,,,,,,,42429971,8124631981,,,,,,,,4491377965,,,,,4491377965,,,,,,
400860,BROADWAY/W 61 ST,40.76947,-73.982326,42445953,42421972,,,,,1061531777,,,,,,42445953,7837165575,,,,,,,,1061531777,,,,,1061531777,,,,,,
400861,COLUMBUS CIR/8 AV,40.767676,-73.982261,6188877010,1825841704,,,,,1792549689,,,,,,6188877010,1792549689,,,,,,,,4347550071,,,,,4347550071,,,,,,
400890,W HOUSTON ST/GREENE ST,40.72623,-73.998164,,,,,,,,,,,,,8309479183,,5829907375,,,,,,,,,,,,,,,,,,
400903,STATE ST/BRIDGE ST,40.704209,-74.014192,,,,,,,,,,,,,8309479183,7685535239,,,,,,,,42451674,,7685535239,,,,,,,,,
400910,CHURCH ST/CHAMBERS ST,40.714954,-74.007835,,,,,,,,,,,,,,,,,,,,,,42451674,,7439027753,,,,,,,,,
400913,AV OF THE AMERICAS/WHITE ST,40.719318,-74.005054,,,,,,,,,,,,,,,,,,,,,,42451674,,8304498292,,,,,,,,,
400915,6 AV/THOMPSON ST,40.722291,-74.005193,,,,,,,,,,,,,,,,,,,,,,6321287404,,42430136,,,,,,,,,
400916,AV OF THE AMERICAS/BROOME ST,40.724232,-74.004455,,,,,,,,,,,,,,,,,,,,,,6223969252,,4890320291,,,,,,,,,
400917,6 AV/SPRING ST,40.725623,-74.003875,,,,,,,,,,,,,42437949,,4890320302,,,,,,,,,,,,,,,,,,
400919,6 AV/W HOUSTON ST,40.7287,-74.00254,,,,,,,,,,,,,,,,,,,,,,6223969252,,3891963909,,,,,,,,,
400929,AV OF THE AMERICAS/W 23 ST,40.743027,-73.992644,,,,,,,,,,,,,,,,,,,,,,42430292,,42430271,,,42430271,,,,,,
400933,AV OF THE AMERICAS/W 34 ST,40.74986,-73.987669,,,,,,,,,,,,,,,,,,,,,,3857343080,,3857343080,,,3857343080,,,,,,
400936,AV OF THE AMERICAS/W 42 ST,40.755109,-73.983786,,,,,,,,,,,,,,,,,,,,,,8375523266,,8375523266,,,8375523266,,,,,,
400938,AV OF THE AMERICAS/W 47 ST,40.75829,-73.981468,,,,,,,,,,,,,,,,,,,,,,42430352,,,,,42430352,,,,,,
400940,AV OF THE AMERICAS/W 51 ST,40.760748,-73.97967,,,,,,,,,,,,,,,,,,,,,,42430361,,,,,42430361,,,,,,
400941,AV OF THE AMERICAS/W 54 ST,40.762617,-73.978301,,,,,,,,,,,,,,,,,,,,,,42430371,,,,,42430371,,,,,,
400943,CENTRAL PK S/6 AV,40.766128,-73.977019,,,,,,,,,,,,,,,,,,,,,,7830685371,,,,,7830685371,,,,,,
400948,7 AV/WEST 58 ST,40.766137,-73.979694,6188877020,42428329,,,,,1825841693,,,,,,6188877020,1825841693,,,,,,,,,,,,,,,,,,,
400950,7 AV/W 54 ST,40.763718,-73.981405,42445936,42428329,,,,,42435707,,,,,,,,,,,,,,,,,,,,42430371,,,,,,
400951,7 AV/W 53 ST,40.762793,-73.982131,42436701,42428329,,,,,42435705,,,,,,42436701,42435705,,,,,,,,,,,,,42430367,,,,,,
400988,BROADWAY/THAMES ST,40.708643,-74.011062,,,,,,,,,,,,,,,,,,,,,,42451674,,8262936654,,,,,,,,,
401014,CENTRAL PK S/7 AV,40.767201,-73.979581,,,,,,,,,,,,,,,,,,,,,,7830685378,,,,,7830685378,,,,,,
401015,CENTRAL PK S/COLUMBUS CI,40.767838,-73.981242,,,,,,,,,,,,,,,,,,,,,,1792535228,,,,,1792535228,,,,,,
401016,BROADWAY/W 61 ST,40.769517,-73.981883,42436511,42421972,,,,,1061531777,,,,,,,,,,,,,,,1061531777,,,,,1061531777,,,,,,
401021,AMSTERDAM AV/W 72 ST,40.778924,-73.981271,4207313542,,,,,,,,6909727956,,,,,,,,,,,,,,,,,,3235708629,,,,,,
401022,AMSTERDAM AV/W 75 ST,40.780222,-73.980314,42430052,,,,,,,,3341849127,,,,,,,,,,,,,,,,,,42442451,,,,,,
401023,AMSTERDAM AV/W 77 ST,40.782056,-73.978988,42446016,,,,,,,,3875114040,,,,,,,,,,,,,,,,,,42438862,,,,,,
401024,AMSTERDAM AV/W 79 ST,40.78328,-73.978085,42446021,,,,,,,,42443347,,,,,,,,,,,,,,,,,,42442463,,,,,,
401025,AMSTERDAM AV/W 81 ST,40.784688,-73.97707,42446026,,,,,,,,4689234440,,,,,,,,,,,,,,,,,,9193943846,,,,,,
401026,AMSTERDAM AV/W 83 ST,40.785955,-73.976152,42446031,,,,,,,,42437300,,,,,,,,,,,,,,,,,,42437305,,,,,,
401027,AMSTERDAM AV/W 86 ST,40.787953,-73.974696,3392519870,,,,,,,,42434158,,,,,,,,,,,,,,,,,,42442480,,,,,,
401029,AMSTERDAM AV/W 91 ST,40.791085,-73.972405,6270714163,,,,,,,,4016646206,,,,,,,,,,,,,,,,,,8687882634,,,,,,
401030,AMSTERDAM AV/W 93 ST,40.792344,-73.97148,7093620715,,,,,,,,42443366,,,,,,,,,,,,,,,,,,5482687363,,,,,,
401031,AMSTERDAM AV/W 96 ST,40.794323,-73.970039,7086831274,,,,,,,,3875114024,,,,,,,,,,,,,,,,,,8687882779,,,,,,
401032,AMSTERDAM AV/W 98 ST,40.795601,-73.969106,6254630513,,,,,,,,3602672702,,,,,,,,,,,,,,,,,,42433252,,,,,,
401033,AMSTERDAM AV/W 100 ST,40.796869,-73.968181,6254630510,,,,,,,,7571410113,,,,,,,,,,,,,,,,,,42442552,,,,,,
401034,AMSTERDAM AV/W 102 ST,40.798005,-73.967398,6254630514,,,,,,,,7571274561,,,,,,,,,,,,,,,,,,42442557,,,,,,
401035,AMSTERDAM AV/W 104 ST,40.799391,-73.966341,7921696721,,,,,,,,42437917,,,,,,,,,,,,,,,,,,42442561,,,,,,
401036,W 106 ST/AMSTERDAM AV,40.800184,-73.965359,42446138,,,,,,,,42421737,42421741,,,,,,,,,,,,,,,,,42421741,,,,,,
401037,W 106 ST/COLUMBUS AV,40.798989,-73.962527,42446138,,,,,,,,42421737,42421737,,,,,,,,,,,,,,,,,42421737,,,,,,
401038,MANHATTAN AV/W 106 ST,40.798937,-73.96118,6254630504,,,,,,,,42421737,42421731,,,,,,,,,,,,,,,,,42421731,,,,,,
401039,MANHATTAN AV/W 109 ST,40.800471,-73.960056,7781090322,,,,,,,,42443426,42447303,,,,,,,,,,,,,,,,,42447303,,,,,,
401040,MANHATTAN AV/CATHEDRAL PY,40.80148,-73.959315,,,,,,,,,,,,,,,,,7209676816,,,,,,,,,,,,,,,,
401044,W 116 ST/FRED DOUGLASS BL,40.804229,-73.955203,42446161,,,,,,,,7168010767,42435763,,,,,,,,,,,,,,,,,42435763,,,,,,
401045,W 116 ST/ADAM C POWELL BL,40.802908,-73.952032,42446161,,,,,,,,42435359,8758345339,,,,,,,,,,,,,,,,,8758345339,,,,,,
401047,MALCOLM X BL/W 119 ST,40.804171,-73.947943,42443817,42435775,,,42453226,,,,,,,,,,,,,,,,,,,,,,42453226,,,,,,
401051,MALCOLM X BL/W 127 ST,40.809382,-73.944138,42446182,42435814,,,42453251,,,,,,,,,,,,,,,,,,,,,,42453251,,,,,,
401052,MALCOLM X BL/W 129 ST,40.810635,-73.943223,42446184,5481907293,,,42453253,,,,,,,,,,,,,,,,,,,,,,42453253,,,,,,
401055,MALCOLM X BL/W 135 ST,40.813931,-73.940833,8236461970,42435844,,,42453258,,,,,,,,,,,,,,,,,,,,,,42453258,,,,,,
401056,MALCOLM X BL/W 137 ST,40.81575,-73.939483,8212384286,42435856,,,42435957,,,,,,,,,,,,,,,,,,,,,,42435957,,,,,,
401069,MALCOLM X BL/W 135 ST,40.813711,-73.94132,8236461970,42435837,,,42436001,,,,,,,,,,,,,,,,,,,,,,42436001,,,,,,
401070,MALCOLM X BL/W 132 ST,40.811953,-73.942601,8236461970,42429538,,,42429532,,,,,,,,,,,,,,,,,,,,,,42429532,,,,,,
401074,MALCOLM X BL/W 122 ST,40.805595,-73.947252,3023173316,6431058183,,,42453236,,,,,,,,,,,,,,,,,,,,,,42453236,,,,,,
401078,W 116 ST/ST NICHOLAS AV,40.803561,-73.953097,42446161,,,,,,,,42435359,7620445877,,,,,,,,,,,,,,,,,7620445877,,,,,,
401079,W 116 ST/FRED DOUGLASS BL,40.804421,-73.955141,42446161,,,,,,,,3907629310,42435763,,,,,,,,,,,,,,,,,42435763,,,,,,
