stop_id,stop_name,stop_lat,stop_lon,M1,M10,M100,M101,M102,M103,M104,M106,M11,M116,M12,M15,M191,M2,M20,M21,M22,M3,M31,M35,M4,M42,M5,M50,M55,M57,M66,M7,M72,M8,M9,M96
404087,E 96 ST/5 AV,40.787657,-73.955416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.95536700000001 40.78772499999983)
404092,3 AV/ASTOR PL,40.729314,-73.990194,,,,,,POINT (-73.99010799999999 40.72927899999983),,,,,,,,,,,,,,,,,,,,,,,,,,
404099,E 20 ST/E 20 ST Loop,40.734053,-73.97755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.977575 40.73402099999985),
404100,E HOUSTON ST/RIDGE ST,40.720652,-73.981642,,,,,,,,,,,,,,,,POINT (-73.98160899999999 40.72070999999983),,,,,,,,,,,,,,,POINT (-73.98160899999999 40.72070999999983),
404101,FRANKFORT ST/WILLIAM ST,40.711388,-74.004401,,,,,,,,,,,,,,,,,POINT (-74.00435400000001 40.71142899999984),,,,,,,,,,,,,,,
404103,MADISON AV/E 114 ST,40.798491,-73.945816,POINT (-73.945893 40.79852299999983),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404104,RIVERSIDE DR/W 103 ST,40.800432,-73.971727,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.971778 40.80047599999986),,,,,,,,,
404105,2 AV/E 12 ST,40.730796,-73.986156,,,,,,,,,,,,POINT (-73.98608900000001 40.73076699999985),,,,,,,,,,,,,,,,,,,,
404106,3 AV/E 14 ST,40.732955,-73.987502,,,,POINT (-73.98744000000001 40.73292899999987),POINT (-73.98744000000001 40.73292899999987),POINT (-73.98744000000001 40.73292899999987),,,,,,,,,,,,,,,,,,,,,,,,,,
404108,CHURCH ST/VESEY ST,40.712127,-74.010049,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-74.010099 40.71214499999983),,,,,,,
404116,W 43 ST/8 AV,40.758394,-73.99019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404117,FT TRYON PARK/OPP CAFE LOT,40.863331,-73.932397,,,,,,,,,,,,,,,,,,,,,POINT (-73.932435 40.86335599999984),,,,,,,,,,,
404118,FT TRYON PARK/CAFE LOT,40.863798,-73.932496,,,,,,,,,,,,,,,,,,,,,POINT (-73.932445 40.86380899999985),,,,,,,,,,,
404120,UNION SQ E/E 15 ST,40.73555,-73.989612,POINT (-73.98971999999999 40.73559499999984),,,,,,,,,,,,,POINT (-73.98971999999999 40.73559499999984),,,,POINT (-73.98971999999999 40.73559499999984),,,,,,,,,,,,,,
404122,5 AV/E  67 ST,40.769033,-73.969649,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.96955800000001 40.76899399999984),,POINT (-73.96955800000001 40.76899399999984),,,
404124,W 178 ST/ST NICHOLAS AV,40.847336,-73.935381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404125,W 178 ST/AUDUBON AV,40.84655,-73.933445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404129,ADAM C POWELL BL/W 149 ST,40.82426,-73.936943,,,,,,,,,,,,,,POINT (-73.937028 40.82429599999983),,,,,,,,,,,,,,,,,,
404130,RIVERSIDE DR/W 104 ST,40.800944,-73.971339,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.97130600000001 40.80092699999984),,,,,,,,,
404131,RIVERSIDE DR/W 94 ST,40.794923,-73.976564,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.97651500000001 40.79490699999986),,,,,,,,,
404132,AV OF THE AMERICAS/PRINCE ST,40.727023,-74.003348,,,,,,,,,,,,,,,,POINT (-74.003412 40.72703899999986),,,,,,,,,POINT (-74.003412 40.72703899999986),,,,,,,
404133,HUDSON ST/BARROW ST,40.731571,-74.006534,,,,,,,,,,,,,,,POINT (-74.006638 40.73157499999986),,,,,,,,,,,,,,,,,
404134,CENTRAL PK W/W 79 ST,40.781149,-73.972233,,POINT (-73.972309 40.78117999999984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404135,FRED DOUGLASS BL/W 158 ST,40.830954,-73.93599,,POINT (-73.93593600000001 40.83093199999986),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404136,CENTRAL PK W/W 79 ST,40.780619,-73.972854,,POINT (-73.97275 40.78057499999984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404137,12 AV/W 23 ST,40.748728,-74.007954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404138,BROADWAY/W 63 ST,40.770614,-73.98227,,,,,,,POINT (-73.98224900000001 40.77061399999983),,,,,,,,,,,,,,,,,,,,,,,,,
404147,W 133 ST/AMSTERDAM AV,40.81782,-73.953564,,,,,,,,,POINT (-73.95361899999999 40.81774699999985),,,,,,,,,,,,,,,,,,,,,,,
404153,7 AV/W 41 ST,40.755484,-73.987378,,,,,,,POINT (-73.987313 40.75545599999983),,,,,,,,POINT (-73.987313 40.75545599999983),,,,,,,,,,,,,POINT (-73.987313 40.75545599999983),,,,
404154,YORK AV/E 60 ST,40.759558,-73.958987,,,,,,,,,,,,,,,,,,,POINT (-73.95904 40.75957999999984),,,,,,,,,,,,,
404155,E HOUSTON ST/MOTT ST,40.724865,-73.994531,,,,,,,,,,,,,,,,POINT (-73.994562 40.72481499999984),,,,,,,,,,,,,,,,
404160,E 42 ST/MADISON AV,40.752533,-73.978889,,,,,,,,,,,,,,,,,,,,,,POINT (-73.978818 40.75263199999983),,,,,,,,,,
404161,10 AV/W 19 ST,40.745426,-74.005684,,,,,,,,,POINT (-74.00578 40.74546699999985),,,,,,,,,,,,,,,,,,,,,,,
404168,5 AV/E 96 ST,40.788214,-73.955636,POINT (-73.955552 40.78817899999982),,,,,,,,,,,,,POINT (-73.955552 40.78817899999982),,,,POINT (-73.955552 40.78817899999982),,,POINT (-73.955552 40.78817899999982),,,,,,,,,,,
404171,LEXINGTON AV/E 59 ST,40.762106,-73.968336,,,,POINT (-73.96829200000001 40.76208799999982),POINT (-73.96829200000001 40.76208799999982),POINT (-73.96829200000001 40.76208799999982),,,,,,,,,,,,,,,,,,,,,,,,,,
404191,MADISON AV/E 95 ST,40.78708,-73.954126,POINT (-73.95424399999999 40.78712699999985),,,,,,,,,,,,,POINT (-73.95424399999999 40.78712699999985),,,,POINT (-73.95424399999999 40.78712699999985),,,POINT (-73.95424399999999 40.78712699999985),,,,,,,,,,,
404194,W 179 ST/WADSWORTH AV,40.848514,-73.935778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404224,BROADWAY/CHAMBERS ST,40.714037,-74.006484,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-74.00627900000001 40.71416199999984),,,,,,,
404225,BROADWAY/BARCLAY ST,40.711896,-74.008313,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-74.008206 40.71184199999982),,,,,,,
404232,BROADWAY/W 131 ST,40.817322,-73.956852,,,,,,,,,,,,,,,,,,,,,POINT (-73.956942 40.81735899999983),,,,,,,,,,,
404244,7 AV/W 23 ST,40.743812,-73.995983,,,,,,,,,,,,,,,POINT (-73.99588299999999 40.74376999999985),,,,,,,,,,,,,POINT (-73.99588299999999 40.74376999999985),,,,
404245,FRED DOUGLASS BL/W 119 ST,40.80609,-73.954262,,POINT (-73.95417399999999 40.80605199999984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404253,1 AV/E 62 ST,40.761632,-73.960457,,,,,,,,,,,,POINT (-73.960486 40.76164399999983),,,,,,,,,,,,,,,,,,,,
404255,LEXINGTON AV/E 124 ST,40.803886,-73.937851,,,,POINT (-73.937786 40.80385799999983),,POINT (-73.937786 40.80385799999983),,,,,,,,,,,,,,,,,,,,,,,,,,
404258,RIVERSIDE DR/W 122 ST,40.812935,-73.9627,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.96276 40.81295999999983),,,,,,,,,
404259,RIVERSIDE DR/W 122 ST,40.812237,-73.963936,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.96390100000001 40.81223599999982),,,,,,,,,
404260,BROADWAY/W 113 ST,40.806258,-73.964954,,,,,,,POINT (-73.965017 40.80628399999983),,,,,,,,,,,,,,POINT (-73.965017 40.80628399999983),,,,,,,,,,,
404262,BROADWAY/W 120 ST,40.810341,-73.961983,,,,,,,POINT (-73.96204499999999 40.81036799999983),,,,,,,,,,,,,,POINT (-73.96204499999999 40.81036799999983),,,,,,,,,,,
404264,AVENUE C/E 23 ST,40.735175,-73.975191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.975066 40.73518699999984),
404266,SUTTON PL/E 58 ST,40.757808,-73.96043,,,,,,,,,,,,,,,,,,,POINT (-73.96036099999999 40.75777899999984),,,,,,,POINT (-73.96036099999999 40.75777899999984),,,,,,
404274,W 116 ST/MALCOLM X BL,40.802292,-73.950025,,,,,,,,,,POINT (-73.950102 40.80218499999984),,,,,,,,,,,,,,,,,,POINT (-73.950102 40.80218499999984),,,,
404278,CENTRAL PK N/MALCOLM X BL,40.798284,-73.952747,,,,,,,,,,,,,,POINT (-73.952703 40.79834299999984),,,,POINT (-73.952703 40.79834299999984),,,POINT (-73.952703 40.79834299999984),,,,,,,,,,,
404279,10 AV/W 37 ST,40.756715,-73.997444,,,,,,,,,POINT (-73.997561 40.75676299999984),,,,,,,,,,,,,,,,,,,,,,,
404283,ADAM C POWELL BL/W 125 ST,40.809158,-73.947978,,,,,,,,,,,,,,POINT (-73.94805600000001 40.80919199999984),,,,,,,,,,,,,,,,,,
404286,W 14 ST/HUDSON ST,40.74062,-74.004803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404287,ESSEX ST/ E BROADWAY,40.714094,-73.990301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.99029200000001 40.71403499999983),
404289,RIVERSIDE DR/W 74 ST,40.78204,-73.98487,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.98495200000001 40.78206099999983),,,,,,,,,
404290,RIVERSIDE DR/W 82 ST,40.787205,-73.98111,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.98119799999999 40.78720999999983),,,,,,,,,
404303,5 AV/W 78 ST,40.776253,-73.964385,,,,,,,,,,,,,,POINT (-73.96429300000001 40.77621399999985),,,,,,,,,,,,,,,,,,
404308,W 86 ST/COLUMBUS AV,40.786707,-73.972454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404320,AMSTERDAM AV/W 89 ST,40.78949,-73.973569,,,,,,,,,POINT (-73.97366 40.78952799999986),,,,,,,,,,,,,,,,,,,POINT (-73.97366 40.78952799999986),,,,
404321,LEXINGTON AV/E 83 ST,40.777227,-73.957311,,,,POINT (-73.95725300000001 40.77720199999982),POINT (-73.95725300000001 40.77720199999982),POINT (-73.95725300000001 40.77720199999982),,,,,,,,,,,,,,,,,,,,,,,,,,
404325,FRED DOUGLASS BL/MACOMBS PL,40.825817,-73.939658,,POINT (-73.93970900000001 40.82583899999985),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404327,PEARL ST / PEARL ST,40.710832,-74.000822,,,,,,,,,,,,POINT (-74.000685 40.71076499999985),,,,,,,,,,,,,,,,,,,,
404333,MALCOLM X BL/W 122 ST,40.806067,-73.946561,,,,,POINT (-73.946624 40.80609299999983),,,,,,,,,,,,,,,,,,,,,,,POINT (-73.946624 40.80609299999983),,,,
404334,MALCOLM X BL/W 125 ST,40.80804,-73.945118,,,,,POINT (-73.945185 40.80806699999984),,,,,,,,,,,,,,,,,,,,,,,POINT (-73.945185 40.80806699999984),,,,
404335,MALCOLM X BL/W 142 ST,40.818795,-73.937266,POINT (-73.93731200000001 40.81881499999984),,,,POINT (-73.93731200000001 40.81881499999984),,,,,,,,,,,,,,,,,,,,,,,POINT (-73.93731200000001 40.81881499999984),,,,
404336,MALCOLM X BL/W 127 ST,40.808753,-73.944937,,,,,POINT (-73.944862 40.80872199999983),,,,,,,,,,,,,,,,,,,,,,,POINT (-73.944862 40.80872199999983),,,,
404337,MALCOLM X BL/W 129 ST,40.810005,-73.944029,,,,,POINT (-73.94395400000001 40.80997399999983),,,,,,,,,,,,,,,,,,,,,,,POINT (-73.94395400000001 40.80997399999983),,,,
404338,MALCOLM X BL/W 137 ST,40.81508,-73.940329,,,,,POINT (-73.940242 40.81504299999983),,,,,,,,,,,,,,,,,,,,,,,POINT (-73.940242 40.81504299999983),,,,
404339,MALCOLM X BL/W 139 ST,40.816345,-73.939396,,,,,POINT (-73.939324 40.81631399999984),,,,,,,,,,,,,,,,,,,,,,,POINT (-73.939324 40.81631399999984),,,,
404341,MALCOLM X BL / W 116 ST,40.802336,-73.94928,,,,,POINT (-73.949347 40.80236499999983),,,,,,,,,,,,,,,,,,,,,,,POINT (-73.949347 40.80236499999983),,,,
404350,MAIN RWDY/OPP ICAHN STADIUM,40.792588,-73.923489,,,,,,,,,,,,,,,,,,,,POINT (-73.923537 40.79261299999985),,,,,,,,,,,,
404352,MAIN RDY/AFTER EXIT RAMP,40.796137,-73.919511,,,,,,,,,,,,,,,,,,,,POINT (-73.91946 40.79610199999985),,,,,,,,,,,,
404353,MAIN RDY/ICAHN STADIUM,40.792872,-73.92339,,,,,,,,,,,,,,,,,,,,POINT (-73.923349 40.79285499999983),,,,,,,,,,,,
404355,MAIN RDY/OPP CLARKE THOMAS BLDG,40.78641,-73.929197,,,,,,,,,,,,,,,,,,,,POINT (-73.929154 40.78639899999983),,,,,,,,,,,,
404356,SUNKEN GARDEN LOOP/EMPLOYMENT CTR,40.786171,-73.931819,,,,,,,,,,,,,,,,,,,,POINT (-73.931771 40.78614999999984),,,,,,,,,,,,
404681,E 86 ST/2 AV,40.77759,-73.951259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404820,W 34 ST/7 AV,40.751116,-73.991115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404821,RIVERSIDE DR/TIEMANN PL,40.816069,-73.961163,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.961208 40.81606799999984),,,,,,,,,
404822,RIVERSIDE DR/TIEMANN PL,40.816305,-73.961905,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.96187900000002 40.81627899999983),,,,,,,,,
404824,FRED DOUGLASS BL/W 147 ST,40.823913,-73.941264,,POINT (-73.941154 40.82386699999984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404825,FRED DOUGLASS BL/W 148 ST,40.824928,-73.940255,,POINT (-73.94035100000001 40.82496999999984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404826,WEST END AV/W 64 ST,40.77449,-73.98841,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.98836300000001 40.77446999999984),,,,,,
404832,HUDSON ST/SPRING ST,40.726026,-74.007396,,,,,,,,,,,,,,,POINT (-74.00756700000001 40.72604099999982),,,,,,,,,,,,,,,,,
404833,E 23 ST/PARK AV S,40.740491,-73.986847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404834,W 23 ST/11 AV,40.748632,-74.006633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404837,ADAM C POWELL BL/W 153 ST,40.826531,-73.935264,,,,,,,,,,,,,,POINT (-73.935321 40.82655799999987),,,,,,,,,,,,,,,,,,
404838,COLUMBUS AV/W 80 ST,40.782804,-73.974976,,,,,,,,,POINT (-73.97490400000001 40.78277399999982),,,,,,,,,,,,,,,,,,,POINT (-73.97490400000001 40.78277399999982),,,,
404843,PIKE ST/MADISON ST,40.71288,-73.992288,,,,,,,,,,,,POINT (-73.99234200000001 40.71287499999983),,,,,,,,,,,,,,,,,,,,
404844,PIKE ST/MADISON ST,40.712625,-73.992622,,,,,,,,,,,,POINT (-73.99256800000001 40.71262999999984),,,,,,,,,,,,,,,,,,,,
404846,8 AV/W 49 ST,40.761902,-73.986239,,,,,,,POINT (-73.986312 40.76193199999982),,,,,,,,POINT (-73.986312 40.76193199999982),,,,,,,,,,,,,,,,,
404847,8 AV/W 31 ST,40.749952,-73.994947,,,,,,,,,,,,,,,POINT (-73.995059 40.74999699999984),,,,,,,,,,,,,,,,,
404850,PEARL ST/FULTON ST,40.70755,-74.003857,,,,,,,,,,,,POINT (-74.00393199999999 40.70755799999984),,,,,,,,,,,,,,,,,,,,
404851,PARK ROW/ST JAMES PL,40.713383,-73.998691,,,,,,POINT (-73.998707 40.71340899999985),,,,,,,,,,,,,,,,,,,,,,,,,,
404853,AMSTERDAM AV/W 161 ST,40.835239,-73.940199,,,,POINT (-73.94026200000002 40.83526599999984),,,,,,,,,,,,,,POINT (-73.94026200000002 40.83526599999984),,,,,,,,,,,,,,
404854,LEXINGTON AV/E 77 ST,40.773296,-73.960162,,,,POINT (-73.96011800000001 40.77327699999984),POINT (-73.96011800000001 40.77327699999984),POINT (-73.96011800000001 40.77327699999984),,,,,,,,,,,,,,,,,,,,,,,,,,
404855,RIVERSIDE DR/W 89 ST,40.791724,-73.978862,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.978798 40.79166599999984),,,,,,,,,
404856,E 110 ST/MADISON AV,40.796412,-73.948038,,,,,,,,,,,,,,POINT (-73.948083 40.79635199999984),,,,POINT (-73.948083 40.79635199999984),,,POINT (-73.948083 40.79635199999984),,,,,,,,,,,
404857,PARK ROW/ST JAMES PL,40.713383,-73.998691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.998707 40.71340899999985),
404858,E 79 ST/MADISON AV,40.77604,-73.961688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404859,YORK AV/E 87 ST,40.776178,-73.946977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404860,E 79 ST/LEXINGTON AV,40.775117,-73.959104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404863,HARRISON ST/HUDSON ST,40.718596,-74.009167,,,,,,,,,,,,,,,POINT (-74.00914 40.71866199999982),,,,,,,,,,,,,,,,,
404864,HARRISON ST/WEST ST,40.718895,-74.012053,,,,,,,,,,,,,,,POINT (-74.01201000000002 40.71898199999983),,,,,,,,,,,,,,,,,
404865,W 70 ST/FREEDOM PL,40.778911,-73.986687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.986642 40.77897399999983),,,
404871,CENTRAL PK W/COLUMBUS CIR,40.768686,-73.98134,,POINT (-73.981413 40.76871099999983),,,,,,,,,,,,,POINT (-73.981413 40.76871099999983),,,,,,,,,,,,,,,,,
404872,8 AV/W 46 ST,40.759796,-73.987859,,,,,,,POINT (-73.98791899999999 40.75978199999982),,,,,,,,POINT (-73.98791899999999 40.75978199999982),,,,,,,,,,,,,,,,,
404876,W 168 ST/AUDUBON AV,40.840581,-73.938431,,,,,,,,,,,,,,POINT (-73.93847199999999 40.84052599999984),,,,,,,,,,,,,,,,,,
404881,9 AV/W 23 ST,40.746264,-74.001642,,,,,,,,,POINT (-74.001525 40.74621399999985),,,,,,,,,,,,,,,,,,,,,,,
404909,2 AV/E 36 ST,40.746181,-73.974949,,,,,,,,,,,,POINT (-73.97489 40.74615599999983),,,,,,,,,,,,,,,,,,,,
404911,W 106 ST/BROADWAY,40.801154,-73.967576,,,,,,,,,,POINT (-73.96754399999999 40.80119799999983),,,,,,,,,,,,,,,,,,,,,,
404915,FREDERICK DOUGLASS BL/W 116 ST,40.804152,-73.955672,,POINT (-73.95558299999999 40.80411499999983),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404916,BROADWAY/PRINCE ST,40.724012,-73.998084,POINT (-73.997968 40.72396399999984),,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.997968 40.72396399999984),,,,,,,
404918,BROADWAY/W 167 ST,40.840167,-73.940639,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.94053599999999 40.84012299999987),,,,,,,,,
404919,8 AV/W 43 ST,40.758004,-73.989093,,,,,,,POINT (-73.98918399999999 40.75804199999983),,,,,,,,POINT (-73.98918399999999 40.75804199999983),,,,,,,,,,,,,,,,,
404920,FT WASHINGTON AV/W 165 ST,40.840558,-73.942825,,,,,,,,,,,,,,,,,,,,,POINT (-73.94291199999999 40.84057799999984),,,,,,,,,,,
404921,FT WASHINGTON AV/W 168 ST,40.842408,-73.94209,,,,,,,,,,,,,,,,,,,,,POINT (-73.942161 40.84242499999986),,,,,,,,,,,
404922,MADISON ST/GRAND ST,40.713503,-73.980417,,,,,,,,,,,,,,,,,POINT (-73.980436 40.71359299999983),,,,,,,,,,,,,,,
404926,W 24 St/11 AV,40.749997,-74.007489,,,,,,,,,,,POINT (-74.007509 40.74994199999986),,,,,,,,,,,,,,,,,,,,,
404927,W 24 ST/12 AV,40.749969,-74.007803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404928,ST NICHOLAS AV/W 193 ST,40.856667,-73.928265,,,,,,,,,,,,,,,,,,POINT (-73.92832199999999 40.85669499999985),,,,,,,,,,,,,,
404936,PARK AV S/E 18 ST,40.736788,-73.988625,POINT (-73.98871199999999 40.73682299999983),,,,,,,,,,,,,POINT (-73.98871199999999 40.73682299999983),,,,POINT (-73.98871199999999 40.73682299999983),,,,,,,,,,,,,,
404938,E 60 ST/YORK AV,40.75931,-73.959464,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.95944200000001 40.75934299999983),,,,,,
404940,W HOUSTON ST/VARICK ST,40.728716,-74.005506,,,,,,,,,,,,,,,,POINT (-74.00555700000001 40.72861999999984),,,,,,,,,,,,,,,,
404947,LEXINGTON AV/E 92 ST,40.78294,-73.953141,,,,POINT (-73.95308100000001 40.78291499999985),POINT (-73.95308100000001 40.78291499999985),POINT (-73.95308100000001 40.78291499999985),,,,,,,,,,,,,,,,,,,,,,,,,,
404948,W 49 ST/8 AV,40.761998,-73.987034,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.987116 40.76188899999983),,,,,,,,
404949,AMSTERDAM AV/W 161 ST,40.835536,-73.940181,,,,POINT (-73.940095 40.83550099999984),,,,,,,,,,,,,,POINT (-73.940095 40.83550099999984),,,,,,,,,,,,,,
404950,E 34 ST /1 AV,40.743774,-73.973731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404951,FERRY TERMINAL/FDR DRIVE,40.743486,-73.971891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404963,ADAM C POWELL BL/WEST 119 ST,40.805343,-73.950713,,,,,,,,,,,,,,POINT (-73.95082499999999 40.80538999999984),,,,,,,,,,,,,,,,,,
404969,CHAMBERS ST/GREENWICH ST,40.716076,-74.010616,,,,,,,,,,,,,,,,,POINT (-74.01058300000001 40.71611999999985),,,,,,,,,,,,,,,
404973,CHAMBERS ST/GREENWICH ST,40.716554,-74.011352,,,,,,,,,,,,,,,POINT (-74.01139999999999 40.71649499999985),,,,,,,,,,,,,,,,,
404976,CHAMBERS ST/W BROADWAY,40.715377,-74.009105,,,,,,,,,,,,,,,,,POINT (-74.00905999999999 40.71543099999985),,,,,,,,,,,,,,,
404977,CHAMBERS ST/CHURCH ST,40.714713,-74.007712,,,,,,,,,,,,,,,,,POINT (-74.007705 40.71479199999984),,,,,,,,,,,,,,,
404978,MALCOLM X B / W 119 ST,40.803636,-73.948676,,,,,POINT (-73.94860600000001 40.80360599999984),,,,,,,,,,,,,,,,,,,,,,,POINT (-73.94860600000001 40.80360599999984),,,,
404979,BATTERY PL/3 PL,40.70727,-74.017356,,,,,,,,,,,,,,,POINT (-74.017279 40.70723699999982),,,,,,,,,,,,,,,,,
404980,BATTERY PL/1 PL,40.705837,-74.018088,,,,,,,,,,,,,,,POINT (-74.018 40.70583199999984),,,,,,,,,,,,,,,,,
404983,BATTERY PL/WEST ST,40.704998,-74.017384,,,,,,,,,,,,,,,POINT (-74.017438 40.70494099999983),,,,,,,,,,,,,,,,,
404986,BATTERY PL/3 PL,40.707616,-74.016909,,,,,,,,,,,,,,,POINT (-74.01697 40.70764199999982),,,,,,,,,,,,,,,,,
404987,CENTRAL PK W/W 66 ST,40.772331,-73.97898,,POINT (-73.97884000000001 40.77227299999983),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404988,CENTRAL PK W/W 64 ST,40.771082,-73.979842,,POINT (-73.97972 40.77103099999985),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404990,SPRING ST/GREENWICH ST,40.725908,-74.00874,,,,,,,,,,,,,,,,POINT (-74.008725 40.72594699999985),,,,,,,,,,,,,,,,
404991,AV OF THE AMERICAS/W 18 ST,40.739588,-73.995074,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.995176 40.73962999999983),,,POINT (-73.995176 40.73962999999983),,,,
404992,AV OF THE AMERICAS/W 57 ST,40.764401,-73.977001,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.97708399999999 40.76443599999984),,,,,POINT (-73.97708399999999 40.76443599999984),,,,
404994,MADISON AV/E 66 ST,40.767836,-73.968184,POINT (-73.96827399999999 40.76787399999984),,,,,,,,,,,,,POINT (-73.96827399999999 40.76787399999984),,,,POINT (-73.96827399999999 40.76787399999984),,,POINT (-73.96827399999999 40.76787399999984),,,,,,,,,,,
404995,1 AV/E 28 ST,40.74057,-73.975823,,,,,,,,,,,,POINT (-73.97583900000001 40.74057699999985),,,,,,,,,,,,,,,,,,,,
405003,E 92 ST/YORK AV,40.779755,-73.944535,,,,,,,,,,,,,,,,,,,POINT (-73.94449399999999 40.77981099999984),,,,,,,,,,,,,
405006,E BROADWAY/CATHERINE ST,40.713376,-73.997392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-73.99739699999999 40.71344799999984),
405014,MALCOLM X BL/W 132 ST,40.812501,-73.941856,,,,,POINT (-73.941929 40.81253099999982),,,,,,,,,,,,,,,,,,,,,,,POINT (-73.941929 40.81253099999982),,,,
405015,MAIN RDY/OPP PARK & RECREATION,40.799485,-73.922512,,,,,,,,,,,,,,,,,,,,POINT (-73.922426 40.79958999999985),,,,,,,,,,,,
405024,CHURCH ST/WORTH ST,40.716678,-74.006421,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-74.006529 40.71670599999983),,,,,,,
405026,9 AV/W 40 ST,40.756899,-73.993896,,,,,,,,,POINT (-73.99378900000001 40.75683199999984),,,,,,,,,,,,,,,,,,,,,,,
405052,CHAMBERS ST/BROADWAY,40.713873,-74.005901,,,,,,,,,,,,,,,,,POINT (-74.005838 40.71394899999984),,,,,,,,,,,,,,,
405053,MURRAY ST/NORTH END AV,40.715482,-74.015376,,,,,,,,,,,,,,,,,POINT (-74.015372 40.71549699999984),,,,,,,,,,,,,,,
405054,VESEY ST/NORTH END AV,40.714631,-74.015692,,,,,,,,,,,,,,,,,POINT (-74.015759 40.71454099999985),,,,,,,,,,,,,,,
405056,NORTH END AV/WARREN ST,40.717072,-74.014087,,,,,,,,,,,,,,,POINT (-74.014189 40.71711899999983),,POINT (-74.014189 40.71711899999983),,,,,,,,,,,,,,,
405057,LEXINGTON AV/E 119 ST,40.800189,-73.94052,,,,POINT (-73.94048000000001 40.80017299999984),,POINT (-73.94048000000001 40.80017299999984),,,,,,,,,,,,,,,,,,,,,,,,,,
405061,3 AV/E 21 ST,40.737436,-73.984124,,,,POINT (-73.984148 40.73744599999985),POINT (-73.984148 40.73744599999985),POINT (-73.984148 40.73744599999985),,,,,,,,,,,,,,,,,,,,,,,,,,
405062,NORTH END AV/WARREN ST,40.717251,-74.014498,,,,,,,,,,,,,,,POINT (-74.014439 40.71722499999983),,POINT (-74.014439 40.71722499999983),,,,,,,,,,,,,,,
405063,MURRAY ST/NORTH END AV,40.715733,-74.015035,,,,,,,,,,,,,,,POINT (-74.01507600000001 40.71568099999982),,,,,,,,,,,,,,,,,
